Frequency (Hz),Trace 1 (dBV)
44262.6953125,-72.914166769909457
44287.109375,-72.916131864801045
44311.5234375,-71.996965449355756
44335.9375,-71.211822726740508
44360.3515625,-72.569746300883338
44384.765625,-70.507741771843712
44409.1796875,-69.158154268401859
44433.59375,-70.77048995186324
44458.0078125,-74.757638409249793
44482.421875,-71.289401324292911
44506.8359375,-67.152913154558902
44531.25,-67.106867468330378
44555.6640625,-68.894806869698272
44580.078125,-71.703181984971366
44604.4921875,-71.748968480148449
44628.90625,-67.640358924411402
44653.3203125,-65.51813526631355
44677.734375,-65.12259466544306
44702.1484375,-65.311289531855905
44726.5625,-65.840258620534087
44750.9765625,-68.344199665184689
44775.390625,-73.324061677281179
44799.8046875,-75.264461082430444
44824.21875,-73.943363419296745
44848.6328125,-72.272155222506413
44873.046875,-74.01313569195996
44897.4609375,-80.395940126460289
44921.875,-66.60636952625886
44946.2890625,-62.721731905537183
44970.703125,-62.036312852585993
44995.1171875,-63.974461407785235
45019.53125,-68.156765425242938
45043.9453125,-69.315140364796449
45068.359375,-67.301833821000997
45092.7734375,-65.940246882207063
45117.1875,-67.21954816714117
45141.6015625,-70.682425213494312
45166.015625,-74.555410325983317
45190.4296875,-93.381886929293145
45214.84375,-73.57288457790554
45239.2578125,-72.028928952562296
45263.671875,-71.503656492384707
45288.0859375,-69.533897098837315
45312.5,-65.69723412113197
45336.9140625,-60.972940564095921
45361.328125,-59.430439725308446
45385.7421875,-59.821205673976962
45410.15625,-60.783712532623028
45434.5703125,-64.125362483484082
45458.984375,-68.454463906114697
45483.3984375,-74.929143502890412
45507.8125,-82.597219890763597
45532.2265625,-72.671763547955095
45556.640625,-68.276422371001246
45581.0546875,-66.475263689175506
45605.46875,-65.831708428943671
45629.8828125,-67.812281788476085
45654.296875,-69.754516778031018
45678.7109375,-72.479448239467828
45703.125,-71.114196014121944
45727.5390625,-67.288056075119272
45751.953125,-67.02988867693108
45776.3671875,-67.929301302296551
45800.78125,-68.620155388663079
45825.1953125,-67.984019395274387
45849.609375,-64.720721049927889
45874.0234375,-62.719424370380601
45898.4375,-62.943907157806734
45922.8515625,-63.488072732495844
45947.265625,-64.577838211098978
45971.6796875,-66.938483046750605
45996.09375,-67.806537674382341
46020.5078125,-66.417222910882728
46044.921875,-67.043989144861058
46069.3359375,-70.990160759702249
46093.75,-76.642282106478973
46118.1640625,-83.787250400796552
46142.578125,-77.765249642825552
46166.9921875,-70.793241678417573
46191.40625,-69.189437202045809
46215.8203125,-68.116939892545105
46240.234375,-67.94467453480722
46264.6484375,-66.399528699790679
46289.0625,-65.483401498658338
46313.4765625,-69.618286731837202
46337.890625,-82.648964795428839
46362.3046875,-75.535263810058723
46386.71875,-72.799447084495597
46411.1328125,-77.686511459073557
46435.546875,-79.095531043166048
46459.9609375,-83.942740389608247
46484.375,-92.799525391861778
46508.7890625,-84.828199273411528
46533.203125,-76.241810527399082
46557.6171875,-75.820606497982453
46582.03125,-80.287360969331175
46606.4453125,-82.255330454780463
46630.859375,-73.444678196337264
46655.2734375,-71.454159524408283
46679.6875,-74.405926235228122
46704.1015625,-80.745391643777339
46728.515625,-82.968467413629483
46752.9296875,-83.294264330875464
46777.34375,-77.056774855276117
46801.7578125,-71.817983785169986
46826.171875,-71.807099600234338
46850.5859375,-71.317903018253858
46875,-68.857529955727429
46899.4140625,-67.686391367670268
46923.828125,-69.070739816758774
46948.2421875,-73.244416519442666
46972.65625,-82.468527098330384
46997.0703125,-77.705671217887044
47021.484375,-75.80490645509181
47045.8984375,-75.296530138738589
47070.3125,-70.539926948652479
47094.7265625,-67.585477385093185
47119.140625,-66.583774649715465
47143.5546875,-66.827339018493134
47167.96875,-69.327658284852319
47192.3828125,-71.654475398281676
47216.796875,-68.126902325327947
47241.2109375,-66.171181772790078
47265.625,-67.192220234462752
47290.0390625,-69.556699683544366
47314.453125,-73.347627623290961
47338.8671875,-80.822864245547365
47363.28125,-76.476903519589754
47387.6953125,-72.829341166392624
47412.109375,-76.493896674960723
47436.5234375,-81.143578210817395
47460.9375,-77.744777433233338
47485.3515625,-77.758192496546059
47509.765625,-79.431108478964177
47534.1796875,-77.481837485642345
47558.59375,-75.845020251518136
47583.0078125,-75.123683193023339
47607.421875,-72.452308077505222
47631.8359375,-69.025269756662794
47656.25,-67.263728513556259
47680.6640625,-68.220479502376477
47705.078125,-70.61230340222707
47729.4921875,-73.506747118136971
47753.90625,-71.275962585143958
47778.3203125,-69.032239674293095
47802.734375,-71.434991791204055
47827.1484375,-69.586441059156556
47851.5625,-67.872557061886809
47875.9765625,-71.009557797128437
47900.390625,-78.951111857863054
47924.8046875,-76.895787760479394
47949.21875,-66.251044336858214
47973.6328125,-62.89287282726665
47998.046875,-61.884885228298131
48022.4609375,-62.185845015965093
48046.875,-63.562882208101279
48071.2890625,-65.392918695972668
48095.703125,-68.775300794923652
48120.1171875,-71.826923171490279
48144.53125,-76.156838813568839
48168.9453125,-77.399865925492804
48193.359375,-72.861583923837827
48217.7734375,-71.861409108658791
48242.1875,-71.190794289523993
48266.6015625,-71.700389903327761
48291.015625,-72.005654451277593
48315.4296875,-76.707463901240288
48339.84375,-78.270123683854621
48364.2578125,-68.302260161354113
48388.671875,-65.293770004473146
48413.0859375,-65.353378136101313
48437.5,-67.203957875461938
48461.9140625,-68.690901017440879
48486.328125,-67.996599749221133
48510.7421875,-65.236410950072184
48535.15625,-62.993060118318034
48559.5703125,-63.206586474216365
48583.984375,-65.145435341414355
48608.3984375,-66.474900813900049
48632.8125,-67.192290889666793
48657.2265625,-68.558654870666047
48681.640625,-70.242763232006652
48706.0546875,-70.273296987086667
48730.46875,-73.042440116826128
48754.8828125,-82.646907800179406
48779.296875,-75.655590903525407
48803.7109375,-72.187969062045681
48828.125,-71.166455374366805
48852.5390625,-70.633484302100342
48876.953125,-70.839901841328555
48901.3671875,-72.440109674084724
48925.78125,-73.918084894549423
48950.1953125,-66.794334479710244
48974.609375,-63.863904579032827
48999.0234375,-63.51907053575318
49023.4375,-62.725336141499248
49047.8515625,-63.083002696797401
49072.265625,-64.61188938681191
49096.6796875,-63.334665948469521
49121.09375,-60.63809753394758
49145.5078125,-59.23337992400505
49169.921875,-57.72616176663368
49194.3359375,-57.964076194639802
49218.75,-62.917449816369427
49243.1640625,-75.207995153247836
49267.578125,-68.254175701560087
49291.9921875,-62.871855607667428
49316.40625,-63.057885900739649
49340.8203125,-64.407601444964399
49365.234375,-65.177469919425917
49389.6484375,-66.027268403246495
49414.0625,-66.849183066971193
49438.4765625,-69.775631247118071
49462.890625,-73.845435542346095
49487.3046875,-77.05539803533766
49511.71875,-78.685750325990625
49536.1328125,-71.635864275010633
49560.546875,-70.59153936593323
49584.9609375,-73.233970506913337
49609.375,-72.430992008872067
49633.7890625,-76.355765011593363
49658.203125,-97.826265331748317
49682.6171875,-83.682316039626897
49707.03125,-78.748242365441044
49731.4453125,-81.133175744377041
49755.859375,-85.572548997725221
49780.2734375,-75.137576852592659
49804.6875,-73.030580038393637
49829.1015625,-73.843887113189098
49853.515625,-82.942025028327237
49877.9296875,-77.204651984678222
49902.34375,-70.568549068547824
49926.7578125,-69.407518881708057
49951.171875,-73.319731579214888
49975.5859375,-80.151377613687842
50000,-72.495836211193293
50024.4140625,-72.173086455248779
50048.828125,-83.226331385743833
50073.2421875,-76.86457606347895
50097.65625,-67.251355668138558
50122.0703125,-63.235841505507594
50146.484375,-62.786951801576663
50170.8984375,-63.687070321252804
50195.3125,-64.364932019643703
50219.7265625,-65.838602549448183
50244.140625,-68.385241976863739
50268.5546875,-69.308742833964786
50292.96875,-67.461679881107969
50317.3828125,-66.351256722410866
50341.796875,-66.184305366042125
50366.2109375,-66.359627284828747
50390.625,-68.372811013749384
50415.0390625,-70.47848674699776
50439.453125,-75.624842228846035
50463.8671875,-92.49347086955072
50488.28125,-89.585935239395866
50512.6953125,-77.269541461387362
50537.109375,-70.279258711149623
50561.5234375,-66.969353472268324
50585.9375,-65.584098499005691
50610.3515625,-65.610913442448307
50634.765625,-64.086693277413019
50659.1796875,-62.584392449358894
50683.59375,-63.207505818525604
50708.0078125,-63.956269728131183
50732.421875,-65.223309817535437
50756.8359375,-69.618039491367782
50781.25,-72.439675822994772
50805.6640625,-73.068438299304219
50830.078125,-78.184757358961932
50854.4921875,-80.114550064124259
50878.90625,-74.268934670301093
50903.3203125,-70.056353453247965
50927.734375,-67.243741766892128
50952.1484375,-66.907172973269326
50976.5625,-68.151362360070408
51000.9765625,-68.48600697580116
51025.390625,-67.810036796523136
51049.8046875,-68.385804086060233
51074.21875,-68.814670187825499
51098.6328125,-69.173155955881271
51123.046875,-72.153273113441031
51147.4609375,-67.363301154373715
51171.875,-62.729466668362733
51196.2890625,-60.51077631482103
51220.703125,-60.001650935504401
51245.1171875,-62.382338605671521
51269.53125,-68.152830562676286
51293.9453125,-79.306520790035563
51318.359375,-74.732125836762705
51342.7734375,-72.588644193806729
51367.1875,-74.612548708575645
51391.6015625,-66.428866974298188
51416.015625,-63.975327450148278
51440.4296875,-61.48858853347987
51464.84375,-61.109092755895006
51489.2578125,-65.178340588127483
51513.671875,-77.524676890139133
51538.0859375,-73.106707514036472
51562.5,-67.656283444983771
51586.9140625,-67.04600443901856
51611.328125,-65.102815272065001
51635.7421875,-63.984518701513132
51660.15625,-65.52439094185722
51684.5703125,-65.902708187277
51708.984375,-67.137525386484526
51733.3984375,-64.386576188439378
51757.8125,-64.035030384163861
51782.2265625,-67.16124781912454
51806.640625,-69.560990512190443
51831.0546875,-77.456734493923804
51855.46875,-67.255063285881803
51879.8828125,-64.006617271773351
51904.296875,-63.596752152428728
51928.7109375,-62.30593825956268
51953.125,-63.409979829278349
51977.5390625,-64.566492850236841
52001.953125,-66.382399313654204
52026.3671875,-69.195428790537619
52050.78125,-69.619865258371831
52075.1953125,-73.393709703088547
52099.609375,-79.719719238483023
52124.0234375,-83.049515863169745
52148.4375,-95.856038300260622
52172.8515625,-90.601599993708803
52197.265625,-74.553943619479256
52221.6796875,-67.439759223594109
52246.09375,-63.895622328658064
52270.5078125,-60.573657853846505
52294.921875,-59.456705760913835
52319.3359375,-61.01127314698487
52343.75,-62.141731405563988
52368.1640625,-63.147298030309535
52392.578125,-64.797858568901148
52416.9921875,-66.26830102397777
52441.40625,-73.518109779978118
52465.8203125,-65.298926795917339
52490.234375,-62.576960344711523
52514.6484375,-61.353815953093978
52539.0625,-61.34412861533491
52563.4765625,-61.117740439358947
52587.890625,-58.805583801666586
52612.3046875,-58.128709757870425
52636.71875,-59.149892845254826
52661.1328125,-61.496739661883367
52685.546875,-66.425289154735779
52709.9609375,-70.473689543569179
52734.375,-71.563154683314352
52758.7890625,-70.093491376405595
52783.203125,-74.168373481685251
52807.6171875,-80.23361412376488
52832.03125,-75.128400980702267
52856.4453125,-71.524269953695367
52880.859375,-67.562217110454242
52905.2734375,-64.121061100600713
52929.6875,-61.437018784647861
52954.1015625,-60.865686271049924
52978.515625,-63.388421977988649
53002.9296875,-67.357076080828932
53027.34375,-74.222353464866956
53051.7578125,-72.451336916752169
53076.171875,-67.669512002575999
53100.5859375,-68.109320522107211
53125,-67.808868914468846
53149.4140625,-67.712052918937474
53173.828125,-68.396828590943585
53198.2421875,-69.197014950324046
53222.65625,-70.123733465978475
53247.0703125,-72.390646548069412
53271.484375,-74.980676887040318
53295.8984375,-82.66724666880063
53320.3125,-84.961526018267136
53344.7265625,-72.395080930305426
53369.140625,-67.344919297279688
53393.5546875,-65.507334657474004
53417.96875,-64.62918895811498
53442.3828125,-65.912180621722229
53466.796875,-70.99963360789333
53491.2109375,-70.250811600485292
53515.625,-70.016923146822464
53540.0390625,-67.356455550503867
53564.453125,-65.679314174785034
53588.8671875,-64.859408350552727
53613.28125,-62.232002514271691
53637.6953125,-60.471217110236807
53662.109375,-60.438063821951559
53686.5234375,-62.774874842386964
53710.9375,-68.093067071185146
53735.3515625,-73.958854103361574
53759.765625,-75.661362282551053
53784.1796875,-76.806358794228942
53808.59375,-74.247828386097922
53833.0078125,-77.855260527287086
53857.421875,-73.77902289932419
53881.8359375,-71.289758958666269
53906.25,-69.900140715619102
53930.6640625,-76.271600249247811
53955.078125,-79.146258896620992
53979.4921875,-72.952278942410999
54003.90625,-71.563250795971939
54028.3203125,-71.670821287720116
54052.734375,-69.97608210321745
54077.1484375,-70.144093604681217
54101.5625,-79.758307173738032
54125.9765625,-74.937726705913391
54150.390625,-70.863044273028862
54174.8046875,-67.519442116837794
54199.21875,-66.055606263985638
54223.6328125,-65.768053241023395
54248.046875,-63.361729419155154
54272.4609375,-61.331723548496612
54296.875,-62.641583797063845
54321.2890625,-63.885182714101703
54345.703125,-61.84083754315359
54370.1171875,-58.624763817023869
54394.53125,-57.970875278191656
54418.9453125,-59.211216027265309
54443.359375,-61.89024445108884
54467.7734375,-67.746047771512949
54492.1875,-74.662667454285852
54516.6015625,-75.465776468069095
54541.015625,-67.086098253124945
54565.4296875,-63.336551665402887
54589.84375,-61.291626263856188
54614.2578125,-59.636484932204361
54638.671875,-60.968037786238881
54663.0859375,-64.672640258663051
54687.5,-66.228031513301872
54711.9140625,-67.142220349499823
54736.328125,-68.275817093702173
54760.7421875,-67.03770708661034
54785.15625,-67.762760117011467
54809.5703125,-71.447568345495782
54833.984375,-73.689636554174214
54858.3984375,-78.380801445708414
54882.8125,-86.227722545031455
54907.2265625,-71.817924540941959
54931.640625,-65.821400346244147
54956.0546875,-62.740700941324803
54980.46875,-60.768692517040876
55004.8828125,-61.459689846505142
55029.296875,-66.361825560788773
55053.7109375,-70.443546211887536
55078.125,-68.00578640395122
55102.5390625,-63.679840363446345
55126.953125,-62.744582006488223
55151.3671875,-62.654625344379838
55175.78125,-60.707807076697918
55200.1953125,-60.150340008737587
55224.609375,-60.204025948509468
55249.0234375,-60.348708437840585
55273.4375,-61.013975923083109
55297.8515625,-61.301498654192407
55322.265625,-60.536385705072348
55346.6796875,-60.288896241839808
55371.09375,-62.003774157153195
55395.5078125,-65.984897854817405
55419.921875,-64.66789193389144
55444.3359375,-62.973007897959342
55468.75,-64.373803293063901
55493.1640625,-66.523236098942462
55517.578125,-65.904597759011168
55541.9921875,-67.876313042695685
55566.40625,-67.540712922023033
55590.8203125,-67.035152564591542
55615.234375,-68.766205063868654
55639.6484375,-66.215263860919535
55664.0625,-63.512356499569371
55688.4765625,-63.861876976844556
55712.890625,-66.361309613394539
55737.3046875,-71.46572128661569
55761.71875,-68.622921479533446
55786.1328125,-66.050390051587996
55810.546875,-65.623507365803505
55834.9609375,-64.949718892802778
55859.375,-65.375506834061852
55883.7890625,-68.107839435833853
55908.203125,-75.498006737991219
55932.6171875,-76.844474728389727
55957.03125,-73.659709576498514
55981.4453125,-74.81676232747634
56005.859375,-67.284278191102132
56030.2734375,-65.175355059372279
56054.6875,-66.101970956551511
56079.1015625,-65.448739482460184
56103.515625,-64.747457740930869
56127.9296875,-63.366112669084835
56152.34375,-63.021167135258835
56176.7578125,-64.861668540885816
56201.171875,-66.006593760075077
56225.5859375,-67.022069470446127
56250,-69.977719237985255
56274.4140625,-77.836254244335976
56298.828125,-74.172751282780183
56323.2421875,-68.164464949777866
56347.65625,-67.122693237743334
56372.0703125,-66.30552213728221
56396.484375,-66.937153471440837
56420.8984375,-67.695905111323611
56445.3125,-67.491513950446006
56469.7265625,-66.756427054805528
56494.140625,-65.903143500500235
56518.5546875,-63.028038918885841
56542.96875,-60.781196769390249
56567.3828125,-60.466802464435318
56591.796875,-63.448639762035853
56616.2109375,-73.771406613835225
56640.625,-73.598128594714453
56665.0390625,-66.878980911438177
56689.453125,-67.575336481701243
56713.8671875,-71.158401395500206
56738.28125,-76.735858334190794
56762.6953125,-69.689507851037362
56787.109375,-63.07003428593017
56811.5234375,-60.103749005874391
56835.9375,-58.125694909554412
56860.3515625,-57.080155245520601
56884.765625,-56.991318832046865
56909.1796875,-57.618096228429813
56933.59375,-59.322070264133664
56958.0078125,-61.111027193464189
56982.421875,-63.516761368047845
57006.8359375,-66.054703209417411
57031.25,-65.853829701366209
57055.6640625,-64.672746103668743
57080.078125,-63.75759374670384
57104.4921875,-65.13422163220423
57128.90625,-77.616214758902188
57153.3203125,-69.064994671638615
57177.734375,-63.166174621089951
57202.1484375,-60.516849497875185
57226.5625,-60.571657818763555
57250.9765625,-63.199661857392726
57275.390625,-67.655618090450233
57299.8046875,-68.950396182477931
57324.21875,-68.253623917547188
57348.6328125,-67.40253237362208
57373.046875,-66.343973222126507
57397.4609375,-63.930238183323013
57421.875,-63.07417020703808
57446.2890625,-62.686828116790998
57470.703125,-63.323332473033858
57495.1171875,-64.050757673724362
57519.53125,-64.290870438127683
57543.9453125,-63.308285758924079
57568.359375,-61.623252513585889
57592.7734375,-63.360120218802507
57617.1875,-66.529171160483699
57641.6015625,-70.102077415979551
57666.015625,-76.901107798263951
57690.4296875,-72.277655649463071
57714.84375,-71.176874275146119
57739.2578125,-69.05425265271063
57763.671875,-66.516628721884416
57788.0859375,-64.004052818444691
57812.5,-61.928270006925466
57836.9140625,-61.743711834987479
57861.328125,-61.380552195890829
57885.7421875,-61.053054055648303
57910.15625,-62.247642828555726
57934.5703125,-63.250864900686985
57958.984375,-67.465806758414303
57983.3984375,-63.238808482162973
58007.8125,-58.766226010915304
58032.2265625,-57.391764180071277
58056.640625,-56.844936622981869
58081.0546875,-57.675366329231316
58105.46875,-55.713953081016939
58129.8828125,-53.702569371242802
58154.296875,-52.779455997384943
58178.7109375,-52.70555943805693
58203.125,-55.115702087127914
58227.5390625,-57.683032186080439
58251.953125,-57.957201989246826
58276.3671875,-57.921077491530689
58300.78125,-57.710540036732056
58325.1953125,-59.322018064159245
58349.609375,-56.363184430892623
58374.0234375,-54.538418611136095
58398.4375,-54.020030734427181
58422.8515625,-54.497759038957589
58447.265625,-58.362636055399896
58471.6796875,-58.781018522958519
58496.09375,-57.285970456377619
58520.5078125,-56.422220930633884
58544.921875,-55.907446608084577
58569.3359375,-56.877060853127063
58593.75,-56.338123601110382
58618.1640625,-55.866351460596519
58642.578125,-57.114546746685562
58666.9921875,-59.998215992059762
58691.40625,-61.2378706545421
58715.8203125,-58.34634906628682
58740.234375,-55.808465858880744
58764.6484375,-56.476570622825378
58789.0625,-58.92184005590417
58813.4765625,-61.049678530309762
58837.890625,-60.650390035056859
58862.3046875,-56.981124900613374
58886.71875,-56.784808801113364
58911.1328125,-58.159363887768869
58935.546875,-61.046390721437298
58959.9609375,-65.798656992437017
58984.375,-63.36351587711971
59008.7890625,-66.338520767571381
59033.203125,-67.452399454223325
59057.6171875,-67.514293675945709
59082.03125,-66.881567270886109
59106.4453125,-59.931117037144219
59130.859375,-58.841144976874816
59155.2734375,-59.349880228442025
59179.6875,-61.786668527681165
59204.1015625,-72.405639223237358
59228.515625,-62.081475598034714
59252.9296875,-60.482625848633148
59277.34375,-59.305104335455781
59301.7578125,-60.218634829966661
59326.171875,-59.132818255291767
59350.5859375,-57.487691520583894
59375,-59.157622866487152
59399.4140625,-60.691264017209157
59423.828125,-61.926487998750623
59448.2421875,-61.593957696249063
59472.65625,-61.73973342443746
59497.0703125,-64.748489803976341
59521.484375,-66.099825609858655
59545.8984375,-61.076369176034653
59570.3125,-59.47553672817974
59594.7265625,-60.28777855521227
59619.140625,-61.953091354379161
59643.5546875,-70.25148591812578
59667.96875,-66.590656346198912
59692.3828125,-62.880842366911125
59716.796875,-62.017273947081165
59741.2109375,-61.673237419785536
59765.625,-62.039306996662972
59790.0390625,-60.373429220490344
59814.453125,-58.795820953196831
59838.8671875,-59.390418180334848
59863.28125,-61.665733457697208
59887.6953125,-63.351915659031619
59912.109375,-61.072534481454007
59936.5234375,-57.418526103714953
59960.9375,-55.640859401783949
59985.3515625,-54.537224872503558
60009.765625,-53.994153102731218
60034.1796875,-53.210256798166867
60058.59375,-53.002479929183082
60083.0078125,-53.416720009136888
60107.421875,-54.38265395095965
60131.8359375,-57.27089832450897
60156.25,-58.400546123716438
60180.6640625,-59.394315962831897
60205.078125,-59.689626413711771
60229.4921875,-60.748142813289185
60253.90625,-64.761506069277914
60278.3203125,-65.731768649107366
60302.734375,-68.996402078677349
60327.1484375,-68.521139086805519
60351.5625,-83.527075585010977
60375.9765625,-68.663217185559205
60400.390625,-65.793622207292856
60424.8046875,-62.709364595246441
60449.21875,-62.175450072792657
60473.6328125,-64.932086896034761
60498.046875,-65.560926224568519
60522.4609375,-62.225152579644963
60546.875,-58.451925439252236
60571.2890625,-57.626369699125902
60595.703125,-58.805651934719627
60620.1171875,-61.283208610158304
60644.53125,-64.944946489287204
60668.9453125,-62.509925397163421
60693.359375,-59.928369542767442
60717.7734375,-61.039073238701612
60742.1875,-63.934766197914456
60766.6015625,-66.213444002050835
60791.015625,-70.300609578119349
60815.4296875,-65.875725207112538
60839.84375,-60.887182830311076
60864.2578125,-58.276307829715535
60888.671875,-56.804654420459826
60913.0859375,-57.12068074783933
60937.5,-59.926355374154802
60961.9140625,-62.436319677413039
60986.328125,-60.252510130679042
61010.7421875,-59.739662181299323
61035.15625,-61.407074834574402
61059.5703125,-62.336234586205201
61083.984375,-62.885675518576718
61108.3984375,-63.89441661136118
61132.8125,-62.126998483214429
61157.2265625,-60.716057796773654
61181.640625,-62.744152943506151
61206.0546875,-66.801235136492821
61230.46875,-69.933746436849418
61254.8828125,-68.955627269984177
61279.296875,-73.837317925592856
61303.7109375,-67.759091019817404
61328.125,-59.725357145239641
61352.5390625,-56.115710722078809
61376.953125,-54.551025799493146
61401.3671875,-55.425470671869491
61425.78125,-60.782298459887414
61450.1953125,-68.12709876022916
61474.609375,-58.644805028115591
61499.0234375,-56.868259653341234
61523.4375,-57.48896083564955
61547.8515625,-61.113898010806984
61572.265625,-67.517954291306211
61596.6796875,-72.787539338178092
61621.09375,-69.05020504757988
61645.5078125,-64.646893992398859
61669.921875,-62.306188726389927
61694.3359375,-63.091641322087256
61718.75,-67.359624006365834
61743.1640625,-70.213389285088667
61767.578125,-61.387304240726039
61791.9921875,-57.370020651648019
61816.40625,-55.283827469362095
61840.8203125,-54.263000264746488
61865.234375,-54.720654747469396
61889.6484375,-56.178436431491065
61914.0625,-58.130121382857318
61938.4765625,-60.922570365111106
61962.890625,-63.016958211710339
61987.3046875,-61.70813132355277
62011.71875,-59.234851919238487
62036.1328125,-57.61417505418347
62060.546875,-58.115635294134222
62084.9609375,-60.490001167186179
62109.375,-63.618905528592713
62133.7890625,-68.280573060544029
62158.203125,-67.908761562304505
62182.6171875,-63.971595782829446
62207.03125,-60.43588453207056
62231.4453125,-60.07982625368264
62255.859375,-60.84046377068303
62280.2734375,-60.665406115156898
62304.6875,-60.498486495524098
62329.1015625,-61.204336920616029
62353.515625,-63.040985491266738
62377.9296875,-65.936747891613805
62402.34375,-72.617016919072938
62426.7578125,-76.909009780558861
62451.171875,-77.209411165838247
62475.5859375,-76.883180025365604
62500,-70.9209133933131
62524.4140625,-64.505580201212538
62548.828125,-61.962012071749996
62573.2421875,-61.705540425263237
62597.65625,-63.234505055402074
62622.0703125,-66.743046764059301
62646.484375,-68.364069096241721
62670.8984375,-66.642116682586519
62695.3125,-67.237409733366974
62719.7265625,-69.70820643915259
62744.140625,-73.138348702992886
62768.5546875,-69.406634443677433
62792.96875,-65.150636228983942
62817.3828125,-63.314535646463938
62841.796875,-61.648474048929138
62866.2109375,-61.936084329613564
62890.625,-63.165461233938565
62915.0390625,-62.530566168385768
62939.453125,-61.041858286134826
62963.8671875,-60.571129800777577
62988.28125,-61.595430478406676
63012.6953125,-63.644399403312029
63037.109375,-63.373602033130595
63061.5234375,-61.131570222793044
63085.9375,-62.330124404877623
63110.3515625,-67.292296596476319
63134.765625,-65.41409523689677
63159.1796875,-60.710163832111107
63183.59375,-57.871092864157809
63208.0078125,-57.683943334402692
63232.421875,-57.336203074616705
63256.8359375,-57.264886814156426
63281.25,-59.257868793615017
63305.6640625,-60.891908938905537
63330.078125,-64.218133575971009
63354.4921875,-69.128055306856993
63378.90625,-65.367443606586647
63403.3203125,-66.270822630481192
63427.734375,-70.075854794047558
63452.1484375,-76.690676035829142
63476.5625,-69.105064646837192
63500.9765625,-63.419495242175117
63525.390625,-60.862099792724528
63549.8046875,-59.280271906346975
63574.21875,-57.820840667037949
63598.6328125,-57.721460017022885
63623.046875,-58.407041949423686
63647.4609375,-59.392304974594296
63671.875,-61.890351102432852
63696.2890625,-63.81056775499259
63720.703125,-64.082654425040445
63745.1171875,-66.982628846508518
63769.53125,-69.358191821833785
63793.9453125,-75.994199556115973
63818.359375,-70.447527683050467
63842.7734375,-67.263792080526784
63867.1875,-66.45178744435438
63891.6015625,-66.669565971685955
63916.015625,-69.471930928230393
63940.4296875,-70.132839294725542
63964.84375,-70.726271174995844
63989.2578125,-68.205173878014108
64013.671875,-65.520101325620345
64038.0859375,-65.203571306862898
64062.5,-64.006427928779544
64086.9140625,-63.908618942928761
64111.328125,-63.615528959233245
64135.7421875,-64.242910332119578
64160.15625,-67.138925363507525
64184.5703125,-66.811865305856841
64208.984375,-64.396586009258215
64233.3984375,-63.36073788315452
64257.8125,-61.540558013639497
64282.2265625,-60.682801904246531
64306.640625,-62.165428367313439
64331.0546875,-63.758832141630492
64355.46875,-64.081843604132473
64379.8828125,-66.66679863822489
64404.296875,-73.981238584493667
64428.7109375,-86.663197068893751
64453.125,-70.47358595812139
64477.5390625,-64.458106252434135
64501.953125,-63.515144625214887
64526.3671875,-64.040685379224584
64550.78125,-63.268972960336669
64575.1953125,-64.293624831479278
64599.609375,-63.839721499767066
64624.0234375,-60.014438984923657
64648.4375,-58.674190764769286
64672.8515625,-57.363824087469276
64697.265625,-56.640771452384193
64721.6796875,-57.760438458115324
64746.09375,-59.264767079696071
64770.5078125,-59.963220078155103
64794.921875,-60.665022599575103
64819.3359375,-61.799525093706997
64843.75,-63.119450611495893
64868.1640625,-65.325550686281815
64892.578125,-68.380351535878134
64916.9921875,-67.158663214883802
64941.40625,-67.607356374449282
64965.8203125,-67.159603611335484
64990.234375,-65.407272772080148
65014.6484375,-64.265579110900617
65039.0625,-62.760756058807559
65063.4765625,-63.900049967872079
65087.890625,-68.822184169998096
65112.3046875,-77.68993669747104
65136.71875,-73.649732251392251
65161.1328125,-71.143637539525983
65185.546875,-70.579779707299025
65209.9609375,-68.498206067571715
65234.375,-68.395712400298024
65258.7890625,-66.097959998356515
65283.203125,-64.04650612465602
65307.6171875,-63.034210541384454
65332.03125,-64.251397354903204
65356.4453125,-69.671501644718489
65380.859375,-70.721124086871143
65405.2734375,-66.590072576012091
65429.6875,-67.484981647286645
65454.1015625,-75.699579890986882
65478.515625,-66.312951499425637
65502.9296875,-61.947735813861165
65527.34375,-61.154967720571996
65551.7578125,-62.026015597644516
65576.171875,-64.24026396701025
65600.5859375,-64.407212202591765
65625,-63.146906779331033
65649.4140625,-62.167208766165317
65673.828125,-60.346671131908742
65698.2421875,-59.826561256916577
65722.65625,-62.302969876948417
65747.0703125,-63.88439677643526
65771.484375,-63.046762038328943
65795.8984375,-63.165773337712793
65820.3125,-62.663167405265064
65844.7265625,-61.815360745547927
65869.140625,-61.900995457652989
65893.5546875,-61.411456736418842
65917.96875,-61.729936772944072
65942.3828125,-64.65189880553983
65966.796875,-71.904372658628802
65991.2109375,-71.177571024504033
66015.625,-68.408221390544071
66040.0390625,-72.463672026669158
66064.453125,-76.350741227382429
66088.8671875,-76.656222588587326
66113.28125,-72.233571387403416
66137.6953125,-68.591403266748031
66162.109375,-68.884444093272208
66186.5234375,-66.647343649545107
66210.9375,-62.957635275946714
66235.3515625,-63.67469152759746
66259.765625,-66.840732126076347
66284.1796875,-69.411126146424408
66308.59375,-78.186630569220966
66333.0078125,-69.030806349656459
66357.421875,-65.973689442059893
