
Label=dB(v(9)) vs F
LabelX=F
LabelY=dB(v(9))
Data Point Count=1001
F,F,F,dB(v(9)),dB(v(9))
 7.9250133048047147E+001, 7.9250133048047147E+001, 0.0000000000000000E+000, 2.3959426153016452E+001, 0.0000000000000000E+000
 8.0909589917838204E+001, 8.0909589917838204E+001, 0.0000000000000000E+000, 2.4132725361640638E+001, 0.0000000000000000E+000
 8.2603794957717838E+001, 8.2603794957717838E+001, 0.0000000000000000E+000, 2.4305807122096958E+001, 0.0000000000000000E+000
 8.4333475776427505E+001, 8.4333475776427505E+001, 0.0000000000000000E+000, 2.4478660655864250E+001, 0.0000000000000000E+000
 8.6099375218460025E+001, 8.6099375218460025E+001, 0.0000000000000000E+000, 2.4651274881134189E+001, 0.0000000000000000E+000
 8.7902251683088394E+001, 8.7902251683088394E+001, 0.0000000000000000E+000, 2.4823638401431040E+001, 0.0000000000000000E+000
 8.9742879450074810E+001, 8.9742879450074810E+001, 0.0000000000000000E+000, 2.4995739493450003E+001, 0.0000000000000000E+000
 9.1622049012199938E+001, 9.1622049012199938E+001, 0.0000000000000000E+000, 2.5167566095563487E+001, 0.0000000000000000E+000
 9.3540567414755145E+001, 9.3540567414755145E+001, 0.0000000000000000E+000, 2.5339105796083288E+001, 0.0000000000000000E+000
 9.5499258602143556E+001, 9.5499258602143556E+001, 0.0000000000000000E+000, 2.5510345821206140E+001, 0.0000000000000000E+000
 9.7498963771738659E+001, 9.7498963771738659E+001, 0.0000000000000000E+000, 2.5681273024496338E+001, 0.0000000000000000E+000
 9.9540541735152658E+001, 9.9540541735152658E+001, 0.0000000000000000E+000, 2.5851873874117626E+001, 0.0000000000000000E+000
 1.0162486928706953E+002, 1.0162486928706953E+002, 0.0000000000000000E+000, 2.6022134442690174E+001, 0.0000000000000000E+000
 1.0375284158180122E+002, 1.0375284158180122E+002, 0.0000000000000000E+000, 2.6192040395456978E+001, 0.0000000000000000E+000
 1.0592537251772885E+002, 1.0592537251772885E+002, 0.0000000000000000E+000, 2.6361576979873973E+001, 0.0000000000000000E+000
 1.0814339512979376E+002, 1.0814339512979376E+002, 0.0000000000000000E+000, 2.6530729014956769E+001, 0.0000000000000000E+000
 1.1040786199020727E+002, 1.1040786199020727E+002, 0.0000000000000000E+000, 2.6699480880765698E+001, 0.0000000000000000E+000
 1.1271974561755098E+002, 1.1271974561755098E+002, 0.0000000000000000E+000, 2.6867816508724246E+001, 0.0000000000000000E+000
 1.1508003889444352E+002, 1.1508003889444352E+002, 0.0000000000000000E+000, 2.7035719372042408E+001, 0.0000000000000000E+000
 1.1748975549395290E+002, 1.1748975549395290E+002, 0.0000000000000000E+000, 2.7203172476519676E+001, 0.0000000000000000E+000
 1.1994993031493783E+002, 1.1994993031493783E+002, 0.0000000000000000E+000, 2.7370158352567273E+001, 0.0000000000000000E+000
 1.2246161992650482E+002, 1.2246161992650482E+002, 0.0000000000000000E+000, 2.7536659046678334E+001, 0.0000000000000000E+000
 1.2502590302177197E+002, 1.2502590302177197E+002, 0.0000000000000000E+000, 2.7702656114165961E+001, 0.0000000000000000E+000
 1.2764388088113434E+002, 1.2764388088113434E+002, 0.0000000000000000E+000, 2.7868130613133779E+001, 0.0000000000000000E+000
 1.3031667784522989E+002, 1.3031667784522989E+002, 0.0000000000000000E+000, 2.8033063098281549E+001, 0.0000000000000000E+000
 1.3304544179780905E+002, 1.3304544179780905E+002, 0.0000000000000000E+000, 2.8197433616415687E+001, 0.0000000000000000E+000
 1.3583134465871535E+002, 1.3583134465871535E+002, 0.0000000000000000E+000, 2.8361221702060938E+001, 0.0000000000000000E+000
 1.3867558288718880E+002, 1.3867558288718880E+002, 0.0000000000000000E+000, 2.8524406374746668E+001, 0.0000000000000000E+000
 1.4157937799570811E+002, 1.4157937799570811E+002, 0.0000000000000000E+000, 2.8686966137770746E+001, 0.0000000000000000E+000
 1.4454397707459270E+002, 1.4454397707459270E+002, 0.0000000000000000E+000, 2.8848878976611680E+001, 0.0000000000000000E+000
 1.4757065332758941E+002, 1.4757065332758941E+002, 0.0000000000000000E+000, 2.9010122360740972E+001, 0.0000000000000000E+000
 1.5066070661867417E+002, 1.5066070661867417E+002, 0.0000000000000000E+000, 2.9170673245051610E+001, 0.0000000000000000E+000
 1.5381546403030345E+002, 1.5381546403030345E+002, 0.0000000000000000E+000, 2.9330508074179203E+001, 0.0000000000000000E+000
 1.5703628043335522E+002, 1.5703628043335522E+002, 0.0000000000000000E+000, 2.9489602786968195E+001, 0.0000000000000000E+000
 1.6032453906900412E+002, 1.6032453906900412E+002, 0.0000000000000000E+000, 2.9647932824148540E+001, 0.0000000000000000E+000
 1.6368165214278082E+002, 1.6368165214278082E+002, 0.0000000000000000E+000, 2.9805473136717975E+001, 0.0000000000000000E+000
 1.6710906143107073E+002, 1.6710906143107073E+002, 0.0000000000000000E+000, 2.9962198196571251E+001, 0.0000000000000000E+000
 1.7060823890031233E+002, 1.7060823890031233E+002, 0.0000000000000000E+000, 3.0118082009415463E+001, 0.0000000000000000E+000
 1.7418068733916138E+002, 1.7418068733916138E+002, 0.0000000000000000E+000, 3.0273098128948686E+001, 0.0000000000000000E+000
 1.7782794100389225E+002, 1.7782794100389225E+002, 0.0000000000000000E+000, 3.0427219674232301E+001, 0.0000000000000000E+000
 1.8155156627731353E+002, 1.8155156627731353E+002, 0.0000000000000000E+000, 3.0580419348450441E+001, 0.0000000000000000E+000
 1.8535316234148112E+002, 1.8535316234148112E+002, 0.0000000000000000E+000, 3.0732669460574332E+001, 0.0000000000000000E+000
 1.8923436186449752E+002, 1.8923436186449752E+002, 0.0000000000000000E+000, 3.0883941949371930E+001, 0.0000000000000000E+000
 1.9319683170169236E+002, 1.9319683170169236E+002, 0.0000000000000000E+000, 3.1034208408949148E+001, 0.0000000000000000E+000
 1.9724227361148533E+002, 1.9724227361148533E+002, 0.0000000000000000E+000, 3.1183440118786795E+001, 0.0000000000000000E+000
 2.0137242498623877E+002, 2.0137242498623877E+002, 0.0000000000000000E+000, 3.1331608074330983E+001, 0.0000000000000000E+000
 2.0558905959841411E+002, 2.0558905959841411E+002, 0.0000000000000000E+000, 3.1478683021495087E+001, 0.0000000000000000E+000
 2.0989398836235233E+002, 2.0989398836235233E+002, 0.0000000000000000E+000, 3.1624635493031473E+001, 0.0000000000000000E+000
 2.1428906011200579E+002, 2.1428906011200579E+002, 0.0000000000000000E+000, 3.1769435848400008E+001, 0.0000000000000000E+000
 2.1877616239495518E+002, 2.1877616239495518E+002, 0.0000000000000000E+000, 3.1913054315296002E+001, 0.0000000000000000E+000
 2.2335722228305309E+002, 2.2335722228305309E+002, 0.0000000000000000E+000, 3.2055461034569518E+001, 0.0000000000000000E+000
 2.2803420720004172E+002, 2.2803420720004172E+002, 0.0000000000000000E+000, 3.2196626107328107E+001, 0.0000000000000000E+000
 2.3280912576650070E+002, 2.3280912576650070E+002, 0.0000000000000000E+000, 3.2336519644901351E+001, 0.0000000000000000E+000
 2.3768402866248755E+002, 2.3768402866248755E+002, 0.0000000000000000E+000, 3.2475111820890497E+001, 0.0000000000000000E+000
 2.4266100950824145E+002, 2.4266100950824145E+002, 0.0000000000000000E+000, 3.2612372925592645E+001, 0.0000000000000000E+000
 2.4774220576332843E+002, 2.4774220576332843E+002, 0.0000000000000000E+000, 3.2748273422895259E+001, 0.0000000000000000E+000
 2.5292979964461435E+002, 2.5292979964461435E+002, 0.0000000000000000E+000, 3.2882784009349024E+001, 0.0000000000000000E+000
 2.5822601906345949E+002, 2.5822601906345949E+002, 0.0000000000000000E+000, 3.3015875674426674E+001, 0.0000000000000000E+000
 2.6363313858253787E+002, 2.6363313858253787E+002, 0.0000000000000000E+000, 3.3147519763362403E+001, 0.0000000000000000E+000
 2.6915348039269145E+002, 2.6915348039269145E+002, 0.0000000000000000E+000, 3.3277688041487636E+001, 0.0000000000000000E+000
 2.7478941531023958E+002, 2.7478941531023958E+002, 0.0000000000000000E+000, 3.3406352758372606E+001, 0.0000000000000000E+000
 2.8054336379517122E+002, 2.8054336379517122E+002, 0.0000000000000000E+000, 3.3533486715234474E+001, 0.0000000000000000E+000
 2.8641779699065796E+002, 2.8641779699065796E+002, 0.0000000000000000E+000, 3.3659063331587035E+001, 0.0000000000000000E+000
 2.9241523778433344E+002, 2.9241523778433344E+002, 0.0000000000000000E+000, 3.3783056712376656E+001, 0.0000000000000000E+000
 2.9853826189179586E+002, 2.9853826189179586E+002, 0.0000000000000000E+000, 3.3905441715958375E+001, 0.0000000000000000E+000
 3.0478949896279818E+002, 3.0478949896279818E+002, 0.0000000000000000E+000, 3.4026194021433454E+001, 0.0000000000000000E+000
 3.1117163371060161E+002, 3.1117163371060161E+002, 0.0000000000000000E+000, 3.4145290195322978E+001, 0.0000000000000000E+000
 3.1768740706497692E+002, 3.1768740706497692E+002, 0.0000000000000000E+000, 3.4262707757509574E+001, 0.0000000000000000E+000
 3.2433961734934911E+002, 3.2433961734934911E+002, 0.0000000000000000E+000, 3.4378425246027113E+001, 0.0000000000000000E+000
 3.3113112148259097E+002, 3.3113112148259097E+002, 0.0000000000000000E+000, 3.4492422280080582E+001, 0.0000000000000000E+000
 3.3806483620598146E+002, 3.3806483620598146E+002, 0.0000000000000000E+000, 3.4604679620916741E+001, 0.0000000000000000E+000
 3.4514373933585608E+002, 3.4514373933585608E+002, 0.0000000000000000E+000, 3.4715179230459597E+001, 0.0000000000000000E+000
 3.5237087104248695E+002, 3.5237087104248695E+002, 0.0000000000000000E+000, 3.4823904327253416E+001, 0.0000000000000000E+000
 3.5974933515574213E+002, 3.5974933515574213E+002, 0.0000000000000000E+000, 3.4930839439508546E+001, 0.0000000000000000E+000
 3.6728230049808451E+002, 3.6728230049808451E+002, 0.0000000000000000E+000, 3.5035970453902813E+001, 0.0000000000000000E+000
 3.7497300224548337E+002, 3.7497300224548337E+002, 0.0000000000000000E+000, 3.5139284661327885E+001, 0.0000000000000000E+000
 3.8282474331682249E+002, 3.8282474331682249E+002, 0.0000000000000000E+000, 3.5240770798697390E+001, 0.0000000000000000E+000
 3.9084089579240185E+002, 3.9084089579240185E+002, 0.0000000000000000E+000, 3.5340419085584649E+001, 0.0000000000000000E+000
 3.9902490236214192E+002, 3.9902490236214192E+002, 0.0000000000000000E+000, 3.5438221256944892E+001, 0.0000000000000000E+000
 4.0738027780411255E+002, 4.0738027780411255E+002, 0.0000000000000000E+000, 3.5534170590738007E+001, 0.0000000000000000E+000
 4.1591061049402191E+002, 4.1591061049402191E+002, 0.0000000000000000E+000, 3.5628261930283010E+001, 0.0000000000000000E+000
 4.2461956394631272E+002, 4.2461956394631272E+002, 0.0000000000000000E+000, 3.5720491701789811E+001, 0.0000000000000000E+000
 4.3351087838752869E+002, 4.3351087838752869E+002, 0.0000000000000000E+000, 3.5810857926286694E+001, 0.0000000000000000E+000
 4.4258837236262639E+002, 4.4258837236262639E+002, 0.0000000000000000E+000, 3.5899360226242095E+001, 0.0000000000000000E+000
 4.5185594437492222E+002, 4.5185594437492222E+002, 0.0000000000000000E+000, 3.5985999826518849E+001, 0.0000000000000000E+000
 4.6131757456037923E+002, 4.6131757456037923E+002, 0.0000000000000000E+000, 3.6070779549896827E+001, 0.0000000000000000E+000
 4.7097732639695272E+002, 4.7097732639695272E+002, 0.0000000000000000E+000, 3.6153703807590652E+001, 0.0000000000000000E+000
 4.8083934844972839E+002, 4.8083934844972839E+002, 0.0000000000000000E+000, 3.6234778583550970E+001, 0.0000000000000000E+000
 4.9090787615260291E+002, 4.9090787615260291E+002, 0.0000000000000000E+000, 3.6314011414118703E+001, 0.0000000000000000E+000
 5.0118723362727212E+002, 5.0118723362727212E+002, 0.0000000000000000E+000, 3.6391411362623813E+001, 0.0000000000000000E+000
 5.1168183554030759E+002, 5.1168183554030759E+002, 0.0000000000000000E+000, 3.6466988988138873E+001, 0.0000000000000000E+000
 5.2239618899911966E+002, 5.2239618899911966E+002, 0.0000000000000000E+000, 3.6540756310783145E+001, 0.0000000000000000E+000
 5.3333489548762077E+002, 5.3333489548762077E+002, 0.0000000000000000E+000, 3.6612726771634016E+001, 0.0000000000000000E+000
 5.4450265284242096E+002, 5.4450265284242096E+002, 0.0000000000000000E+000, 3.6682915188581056E+001, 0.0000000000000000E+000
 5.5590425727040338E+002, 5.5590425727040338E+002, 0.0000000000000000E+000, 3.6751337708564371E+001, 0.0000000000000000E+000
 5.6754460540854689E+002, 5.6754460540854689E+002, 0.0000000000000000E+000, 3.6818011756047184E+001, 0.0000000000000000E+000
 5.7942869642688083E+002, 5.7942869642688083E+002, 0.0000000000000000E+000, 3.6882955977919096E+001, 0.0000000000000000E+000
 5.9156163417547373E+002, 5.9156163417547373E+002, 0.0000000000000000E+000, 3.6946190186488785E+001, 0.0000000000000000E+000
 6.0394862937637959E+002, 6.0394862937637959E+002, 0.0000000000000000E+000, 3.7007735298462578E+001, 0.0000000000000000E+000
 6.1659500186148193E+002, 6.1659500186148193E+002, 0.0000000000000000E+000, 3.7067613273042369E+001, 0.0000000000000000E+000
 6.2950618285719736E+002, 6.2950618285719736E+002, 0.0000000000000000E+000, 3.7125847047610215E+001, 0.0000000000000000E+000
 6.4268771731701941E+002, 6.4268771731701941E+002, 0.0000000000000000E+000, 3.7182460472110591E+001, 0.0000000000000000E+000
 6.5614526630290516E+002, 6.5614526630290516E+002, 0.0000000000000000E+000, 3.7237478242366485E+001, 0.0000000000000000E+000
 6.6988460941652613E+002, 6.6988460941652613E+002, 0.0000000000000000E+000, 3.7290925832759889E+001, 0.0000000000000000E+000
 6.8391164728142905E+002, 6.8391164728142905E+002, 0.0000000000000000E+000, 3.7342829428254333E+001, 0.0000000000000000E+000
 6.9823240407717105E+002, 6.9823240407717105E+002, 0.0000000000000000E+000, 3.7393215857063694E+001, 0.0000000000000000E+000
 7.1285303012651923E+002, 7.1285303012651923E+002, 0.0000000000000000E+000, 3.7442112522728841E+001, 0.0000000000000000E+000
 7.2777980453682380E+002, 7.2777980453682380E+002, 0.0000000000000000E+000, 3.7489547337759127E+001, 0.0000000000000000E+000
 7.4301913789670118E+002, 7.4301913789670118E+002, 0.0000000000000000E+000, 3.7535548657277069E+001, 0.0000000000000000E+000
 7.5857757502918355E+002, 7.5857757502918355E+002, 0.0000000000000000E+000, 3.7580145214477426E+001, 0.0000000000000000E+000
 7.7446179780251850E+002, 7.7446179780251850E+002, 0.0000000000000000E+000, 3.7623366057194076E+001, 0.0000000000000000E+000
 7.9067862799982481E+002, 7.9067862799982481E+002, 0.0000000000000000E+000, 3.7665240486154914E+001, 0.0000000000000000E+000
 8.0723503024883792E+002, 8.0723503024883792E+002, 0.0000000000000000E+000, 3.7705797995003834E+001, 0.0000000000000000E+000
 8.2413811501300199E+002, 8.2413811501300199E+002, 0.0000000000000000E+000, 3.7745068212674639E+001, 0.0000000000000000E+000
 8.4139514164519483E+002, 8.4139514164519483E+002, 0.0000000000000000E+000, 3.7783080847046733E+001, 0.0000000000000000E+000
 8.5901352150539549E+002, 8.5901352150539549E+002, 0.0000000000000000E+000, 3.7819865632113682E+001, 0.0000000000000000E+000
 8.7700082114363454E+002, 8.7700082114363454E+002, 0.0000000000000000E+000, 3.7855452276384121E+001, 0.0000000000000000E+000
 8.9536476554959359E+002, 8.9536476554959359E+002, 0.0000000000000000E+000, 3.7889870414749218E+001, 0.0000000000000000E+000
 9.1411324147024993E+002, 9.1411324147024993E+002, 0.0000000000000000E+000, 3.7923149561980999E+001, 0.0000000000000000E+000
 9.3325430079699072E+002, 9.3325430079699072E+002, 0.0000000000000000E+000, 3.7955319069691882E+001, 0.0000000000000000E+000
 9.5279616402365150E+002, 9.5279616402365150E+002, 0.0000000000000000E+000, 3.7986408085405614E+001, 0.0000000000000000E+000
 9.7274722377696469E+002, 9.7274722377696469E+002, 0.0000000000000000E+000, 3.8016445513924545E+001, 0.0000000000000000E+000
 9.9311604842093334E+002, 9.9311604842093334E+002, 0.0000000000000000E+000, 3.8045459982819182E+001, 0.0000000000000000E+000
 1.0139113857366790E+003, 1.0139113857366790E+003, 0.0000000000000000E+000, 3.8073479808310339E+001, 0.0000000000000000E+000
 1.0351421666793433E+003, 1.0351421666793433E+003, 0.0000000000000000E+000, 3.8100532965732000E+001, 0.0000000000000000E+000
 1.0568175092136580E+003, 1.0568175092136580E+003, 0.0000000000000000E+000, 3.8126647061678241E+001, 0.0000000000000000E+000
 1.0789467222298283E+003, 1.0789467222298283E+003, 0.0000000000000000E+000, 3.8151849308190549E+001, 0.0000000000000000E+000
 1.1015393095414145E+003, 1.1015393095414145E+003, 0.0000000000000000E+000, 3.8176166500379118E+001, 0.0000000000000000E+000
 1.1246049739669259E+003, 1.1246049739669259E+003, 0.0000000000000000E+000, 3.8199624995891703E+001, 0.0000000000000000E+000
 1.1481536214968821E+003, 1.1481536214968821E+003, 0.0000000000000000E+000, 3.8222250696144599E+001, 0.0000000000000000E+000
 1.1721953655481298E+003, 1.1721953655481298E+003, 0.0000000000000000E+000, 3.8244069030754460E+001, 0.0000000000000000E+000
 1.1967405313072427E+003, 1.1967405313072427E+003, 0.0000000000000000E+000, 3.8265104943556921E+001, 0.0000000000000000E+000
 1.2217996601648711E+003, 1.2217996601648711E+003, 0.0000000000000000E+000, 3.8285382880130335E+001, 0.0000000000000000E+000
 1.2473835142429423E+003, 1.2473835142429423E+003, 0.0000000000000000E+000, 3.8304926778287658E+001, 0.0000000000000000E+000
 1.2735030810166609E+003, 1.2735030810166609E+003, 0.0000000000000000E+000, 3.8323760059594171E+001, 0.0000000000000000E+000
 1.3001695780332896E+003, 1.3001695780332896E+003, 0.0000000000000000E+000, 3.8341905622656057E+001, 0.0000000000000000E+000
 1.3273944577297386E+003, 1.3273944577297386E+003, 0.0000000000000000E+000, 3.8359385838519067E+001, 0.0000000000000000E+000
 1.3551894123510351E+003, 1.3551894123510351E+003, 0.0000000000000000E+000, 3.8376222547081873E+001, 0.0000000000000000E+000
 1.3835663789717801E+003, 1.3835663789717801E+003, 0.0000000000000000E+000, 3.8392437054924649E+001, 0.0000000000000000E+000
 1.4125375446227533E+003, 1.4125375446227533E+003, 0.0000000000000000E+000, 3.8408050134956234E+001, 0.0000000000000000E+000
 1.4421153515248677E+003, 1.4421153515248677E+003, 0.0000000000000000E+000, 3.8423082026788471E+001, 0.0000000000000000E+000
 1.4723125024327178E+003, 1.4723125024327178E+003, 0.0000000000000000E+000, 3.8437552438244204E+001, 0.0000000000000000E+000
 1.5031419660900212E+003, 1.5031419660900212E+003, 0.0000000000000000E+000, 3.8451480548461390E+001, 0.0000000000000000E+000
 1.5346169827992933E+003, 1.5346169827992933E+003, 0.0000000000000000E+000, 3.8464885011128793E+001, 0.0000000000000000E+000
 1.5667510701081480E+003, 1.5667510701081480E+003, 0.0000000000000000E+000, 3.8477783959476270E+001, 0.0000000000000000E+000
 1.5995580286146678E+003, 1.5995580286146678E+003, 0.0000000000000000E+000, 3.8490195011182415E+001, 0.0000000000000000E+000
 1.6330519478943334E+003, 1.6330519478943334E+003, 0.0000000000000000E+000, 3.8502135274877311E+001, 0.0000000000000000E+000
 1.6672472125510617E+003, 1.6672472125510617E+003, 0.0000000000000000E+000, 3.8513621356415037E+001, 0.0000000000000000E+000
 1.7021585083949494E+003, 1.7021585083949494E+003, 0.0000000000000000E+000, 3.8524669366600449E+001, 0.0000000000000000E+000
 1.7378008287493742E+003, 1.7378008287493742E+003, 0.0000000000000000E+000, 3.8535294928603662E+001, 0.0000000000000000E+000
 1.7741894808901645E+003, 1.7741894808901645E+003, 0.0000000000000000E+000, 3.8545513186374080E+001, 0.0000000000000000E+000
 1.8113400926196014E+003, 1.8113400926196014E+003, 0.0000000000000000E+000, 3.8555338813442390E+001, 0.0000000000000000E+000
 1.8492686189780770E+003, 1.8492686189780770E+003, 0.0000000000000000E+000, 3.8564786021516262E+001, 0.0000000000000000E+000
 1.8879913490962922E+003, 1.8879913490962922E+003, 0.0000000000000000E+000, 3.8573868570176415E+001, 0.0000000000000000E+000
 1.9275249131909347E+003, 1.9275249131909347E+003, 0.0000000000000000E+000, 3.8582599775994765E+001, 0.0000000000000000E+000
 1.9678862897068436E+003, 1.9678862897068436E+003, 0.0000000000000000E+000, 3.8590992522443393E+001, 0.0000000000000000E+000
 2.0090928126087267E+003, 2.0090928126087267E+003, 0.0000000000000000E+000, 3.8599059269574674E+001, 0.0000000000000000E+000
 2.0511621788255638E+003, 2.0511621788255638E+003, 0.0000000000000000E+000, 3.8606812064411102E+001, 0.0000000000000000E+000
 2.0941124558508909E+003, 2.0941124558508909E+003, 0.0000000000000000E+000, 3.8614262550328782E+001, 0.0000000000000000E+000
 2.1379620895022304E+003, 2.1379620895022304E+003, 0.0000000000000000E+000, 3.8621421977570961E+001, 0.0000000000000000E+000
 2.1827299118429996E+003, 2.1827299118429996E+003, 0.0000000000000000E+000, 3.8628301213234799E+001, 0.0000000000000000E+000
 2.2284351492703017E+003, 2.2284351492703017E+003, 0.0000000000000000E+000, 3.8634910751354624E+001, 0.0000000000000000E+000
 2.2750974307720685E+003, 2.2750974307720685E+003, 0.0000000000000000E+000, 3.8641260722950548E+001, 0.0000000000000000E+000
 2.3227367963571046E+003, 2.3227367963571046E+003, 0.0000000000000000E+000, 3.8647360905962863E+001, 0.0000000000000000E+000
 2.3713737056616528E+003, 2.3713737056616528E+003, 0.0000000000000000E+000, 3.8653220735377893E+001, 0.0000000000000000E+000
 2.4210290467361756E+003, 2.4210290467361756E+003, 0.0000000000000000E+000, 3.8658849312717877E+001, 0.0000000000000000E+000
 2.4717241450161277E+003, 2.4717241450161277E+003, 0.0000000000000000E+000, 3.8664255415955594E+001, 0.0000000000000000E+000
 2.5234807724805723E+003, 2.5234807724805723E+003, 0.0000000000000000E+000, 3.8669447509033226E+001, 0.0000000000000000E+000
 2.5763211570025728E+003, 2.5763211570025728E+003, 0.0000000000000000E+000, 3.8674433751185127E+001, 0.0000000000000000E+000
 2.6302679918953795E+003, 2.6302679918953795E+003, 0.0000000000000000E+000, 3.8679222006648203E+001, 0.0000000000000000E+000
 2.6853444456585048E+003, 2.6853444456585048E+003, 0.0000000000000000E+000, 3.8683819853133727E+001, 0.0000000000000000E+000
 2.7415741719278799E+003, 2.7415741719278799E+003, 0.0000000000000000E+000, 3.8688234591205564E+001, 0.0000000000000000E+000
 2.7989813196343598E+003, 2.7989813196343598E+003, 0.0000000000000000E+000, 3.8692473252943358E+001, 0.0000000000000000E+000
 2.8575905433749440E+003, 2.8575905433749440E+003, 0.0000000000000000E+000, 3.8696542610530024E+001, 0.0000000000000000E+000
 2.9174270140011640E+003, 2.9174270140011640E+003, 0.0000000000000000E+000, 3.8700449184650637E+001, 0.0000000000000000E+000
 2.9785164294291867E+003, 2.9785164294291867E+003, 0.0000000000000000E+000, 3.8704199252700342E+001, 0.0000000000000000E+000
 3.0408850256762762E+003, 3.0408850256762762E+003, 0.0000000000000000E+000, 3.8707798856796202E+001, 0.0000000000000000E+000
 3.1045595881283525E+003, 3.1045595881283525E+003, 0.0000000000000000E+000, 3.8711253811591995E+001, 0.0000000000000000E+000
 3.1695674630434878E+003, 3.1695674630434878E+003, 0.0000000000000000E+000, 3.8714569711894498E+001, 0.0000000000000000E+000
 3.2359365692962792E+003, 3.2359365692962792E+003, 0.0000000000000000E+000, 3.8717751940079459E+001, 0.0000000000000000E+000
 3.3036954103681446E+003, 3.3036954103681446E+003, 0.0000000000000000E+000, 3.8720805673308504E+001, 0.0000000000000000E+000
 3.3728730865886855E+003, 3.3728730865886855E+003, 0.0000000000000000E+000, 3.8723735890545392E+001, 0.0000000000000000E+000
 3.4434993076333817E+003, 3.4434993076333817E+003, 0.0000000000000000E+000, 3.8726547379374963E+001, 0.0000000000000000E+000
 3.5156044052829780E+003, 3.5156044052829780E+003, 0.0000000000000000E+000, 3.8729244742569925E+001, 0.0000000000000000E+000
 3.5892193464500488E+003, 3.5892193464500488E+003, 0.0000000000000000E+000, 3.8731832404730184E+001, 0.0000000000000000E+000
 3.6643757464783293E+003, 3.6643757464783293E+003, 0.0000000000000000E+000, 3.8734314618193125E+001, 0.0000000000000000E+000
 3.7411058827205297E+003, 3.7411058827205297E+003, 0.0000000000000000E+000, 3.8736695469287781E+001, 0.0000000000000000E+000
 3.8194427084004619E+003, 3.8194427084004619E+003, 0.0000000000000000E+000, 3.8738978884132621E+001, 0.0000000000000000E+000
 3.8994198667654305E+003, 3.8994198667654305E+003, 0.0000000000000000E+000, 3.8741168634300784E+001, 0.0000000000000000E+000
 3.9810717055349687E+003, 3.9810717055349687E+003, 0.0000000000000000E+000, 3.8743268342302827E+001, 0.0000000000000000E+000
 4.0644332916521239E+003, 4.0644332916521239E+003, 0.0000000000000000E+000, 3.8745281486889532E+001, 0.0000000000000000E+000
 4.1495404263436258E+003, 4.1495404263436258E+003, 0.0000000000000000E+000, 3.8747211408178586E+001, 0.0000000000000000E+000
 4.2364296604954070E+003, 4.2364296604954070E+003, 0.0000000000000000E+000, 3.8749061312608426E+001, 0.0000000000000000E+000
 4.3251383103500830E+003, 4.3251383103500830E+003, 0.0000000000000000E+000, 3.8750834277722703E+001, 0.0000000000000000E+000
 4.4157044735331210E+003, 4.4157044735331210E+003, 0.0000000000000000E+000, 3.8752533256789512E+001, 0.0000000000000000E+000
 4.5081670454145969E+003, 4.5081670454145969E+003, 0.0000000000000000E+000, 3.8754161083258339E+001, 0.0000000000000000E+000
 4.6025657358135559E+003, 4.6025657358135559E+003, 0.0000000000000000E+000, 3.8755720475059128E+001, 0.0000000000000000E+000
 4.6989410860521502E+003, 4.6989410860521502E+003, 0.0000000000000000E+000, 3.8757214038640193E+001, 0.0000000000000000E+000
 4.7973344863668872E+003, 4.7973344863668872E+003, 0.0000000000000000E+000, 3.8758644273388818E+001, 0.0000000000000000E+000
 4.8977881936844578E+003, 4.8977881936844578E+003, 0.0000000000000000E+000, 3.8760013574838148E+001, 0.0000000000000000E+000
 5.0003453497697810E+003, 5.0003453497697810E+003, 0.0000000000000000E+000, 3.8761324238798061E+001, 0.0000000000000000E+000
 5.1050499997540583E+003, 5.1050499997540583E+003, 0.0000000000000000E+000, 3.8762578464812705E+001, 0.0000000000000000E+000
 5.2119471110508002E+003, 5.2119471110508002E+003, 0.0000000000000000E+000, 3.8763778359589189E+001, 0.0000000000000000E+000
 5.3210825926679381E+003, 5.3210825926679381E+003, 0.0000000000000000E+000, 3.8764925940294198E+001, 0.0000000000000000E+000
 5.4325033149243282E+003, 5.4325033149243282E+003, 0.0000000000000000E+000, 3.8766023137721831E+001, 0.0000000000000000E+000
 5.5462571295791031E+003, 5.5462571295791031E+003, 0.0000000000000000E+000, 3.8767071799336257E+001, 0.0000000000000000E+000
 5.6623928903825281E+003, 5.6623928903825281E+003, 0.0000000000000000E+000, 3.8768073692193063E+001, 0.0000000000000000E+000
 5.7809604740571758E+003, 5.7809604740571758E+003, 0.0000000000000000E+000, 3.8769030505741938E+001, 0.0000000000000000E+000
 5.9020108017184375E+003, 5.9020108017184375E+003, 0.0000000000000000E+000, 3.8769943854514473E+001, 0.0000000000000000E+000
 6.0255958607435714E+003, 6.0255958607435714E+003, 0.0000000000000000E+000, 3.8770815280700205E+001, 0.0000000000000000E+000
 6.1517687270986753E+003, 6.1517687270986753E+003, 0.0000000000000000E+000, 3.8771646256613963E+001, 0.0000000000000000E+000
 6.2805835881331732E+003, 6.2805835881331732E+003, 0.0000000000000000E+000, 3.8772438187057368E+001, 0.0000000000000000E+000
 6.4120957658516099E+003, 6.4120957658516099E+003, 0.0000000000000000E+000, 3.8773192411577966E+001, 0.0000000000000000E+000
 6.5463617406727435E+003, 6.5463617406727435E+003, 0.0000000000000000E+000, 3.8773910206628138E+001, 0.0000000000000000E+000
